Radius,X_Position,Y_Position,Area,Surface2d,Volume,image_path,mask_path,shape
95,106,419,4512,324,857375,../images_assorted/image_622.png,../masks_assorted/mask_622.png,triange
42,399,369,882,143,74088,../images_assorted/image_623.png,../masks_assorted/mask_623.png,triange
50,98,113,2500,200,125000,../images_assorted/image_624.png,../masks_assorted/mask_624.png,square
67,138,82,4489,268,300763,../images_assorted/image_625.png,../masks_assorted/mask_625.png,square
35,345,312,3846,110,179503,../images_assorted/image_626.png,../masks_assorted/mask_626.png,circle
34,172,217,578,116,39304,../images_assorted/image_627.png,../masks_assorted/mask_627.png,triange
111,114,155,6160,379,1367631,../images_assorted/image_628.png,../masks_assorted/mask_628.png,triange
74,433,384,2738,253,405224,../images_assorted/image_629.png,../masks_assorted/mask_629.png,triange
91,296,167,4140,311,753571,../images_assorted/image_630.png,../masks_assorted/mask_630.png,triange
66,111,139,2178,225,287496,../images_assorted/image_631.png,../masks_assorted/mask_631.png,triange
74,149,416,17195,232,1696538,../images_assorted/image_632.png,../masks_assorted/mask_632.png,circle
97,358,286,29544,305,3821058,../images_assorted/image_633.png,../masks_assorted/mask_633.png,circle
53,160,186,2809,212,148877,../images_assorted/image_634.png,../masks_assorted/mask_634.png,square
48,413,203,7235,151,463012,../images_assorted/image_635.png,../masks_assorted/mask_635.png,circle
40,126,410,1600,160,64000,../images_assorted/image_636.png,../masks_assorted/mask_636.png,square
26,169,312,2123,82,73585,../images_assorted/image_637.png,../masks_assorted/mask_637.png,circle
103,166,178,5304,352,1092727,../images_assorted/image_638.png,../masks_assorted/mask_638.png,triange
33,111,83,3419,104,150456,../images_assorted/image_639.png,../masks_assorted/mask_639.png,circle
28,152,89,2462,88,91906,../images_assorted/image_640.png,../masks_assorted/mask_640.png,circle
109,332,379,11881,436,1295029,../images_assorted/image_641.png,../masks_assorted/mask_641.png,square
83,393,69,21631,261,2393882,../images_assorted/image_642.png,../masks_assorted/mask_642.png,circle
65,401,343,4225,260,274625,../images_assorted/image_643.png,../masks_assorted/mask_643.png,square
34,158,315,1156,136,39304,../images_assorted/image_644.png,../masks_assorted/mask_644.png,square
34,71,444,3630,107,164553,../images_assorted/image_645.png,../masks_assorted/mask_645.png,circle
25,155,324,1962,78,65417,../images_assorted/image_646.png,../masks_assorted/mask_646.png,circle
96,359,401,28938,301,3704095,../images_assorted/image_647.png,../masks_assorted/mask_647.png,circle
106,428,344,5618,362,1191016,../images_assorted/image_648.png,../masks_assorted/mask_648.png,triange
75,90,136,5625,300,421875,../images_assorted/image_649.png,../masks_assorted/mask_649.png,square
66,168,377,4356,264,287496,../images_assorted/image_650.png,../masks_assorted/mask_650.png,square
109,415,327,37306,342,5421855,../images_assorted/image_651.png,../masks_assorted/mask_651.png,circle
31,95,242,480,106,29791,../images_assorted/image_652.png,../masks_assorted/mask_652.png,triange
36,152,82,648,123,46656,../images_assorted/image_653.png,../masks_assorted/mask_653.png,triange
108,73,267,5832,369,1259712,../images_assorted/image_654.png,../masks_assorted/mask_654.png,triange
101,133,436,5100,345,1030301,../images_assorted/image_655.png,../masks_assorted/mask_655.png,triange
77,136,190,5929,308,456533,../images_assorted/image_656.png,../masks_assorted/mask_656.png,square
90,232,430,4050,307,729000,../images_assorted/image_657.png,../masks_assorted/mask_657.png,triange
74,381,233,2738,253,405224,../images_assorted/image_658.png,../masks_assorted/mask_658.png,triange
70,228,284,15386,220,1436027,../images_assorted/image_659.png,../masks_assorted/mask_659.png,circle
107,420,229,5724,365,1225043,../images_assorted/image_660.png,../masks_assorted/mask_660.png,triange
17,426,321,289,68,4913,../images_assorted/image_661.png,../masks_assorted/mask_661.png,square
60,422,104,11304,188,904320,../images_assorted/image_662.png,../masks_assorted/mask_662.png,circle
81,98,412,3280,277,531441,../images_assorted/image_663.png,../masks_assorted/mask_663.png,triange
73,94,364,2664,249,389017,../images_assorted/image_664.png,../masks_assorted/mask_664.png,triange
54,85,359,9156,170,659249,../images_assorted/image_665.png,../masks_assorted/mask_665.png,circle
24,104,279,1809,75,57876,../images_assorted/image_666.png,../masks_assorted/mask_666.png,circle
101,95,191,32031,317,4313527,../images_assorted/image_667.png,../masks_assorted/mask_667.png,circle
30,339,154,450,102,27000,../images_assorted/image_668.png,../masks_assorted/mask_668.png,triange
42,284,181,1764,168,74088,../images_assorted/image_669.png,../masks_assorted/mask_669.png,square
38,89,292,4534,119,229731,../images_assorted/image_670.png,../masks_assorted/mask_670.png,circle
17,442,354,144,58,4913,../images_assorted/image_671.png,../masks_assorted/mask_671.png,triange
96,73,315,28938,301,3704095,../images_assorted/image_672.png,../masks_assorted/mask_672.png,circle
61,71,206,3721,244,226981,../images_assorted/image_673.png,../masks_assorted/mask_673.png,square
46,379,216,2116,184,97336,../images_assorted/image_674.png,../masks_assorted/mask_674.png,square
88,361,291,7744,352,681472,../images_assorted/image_675.png,../masks_assorted/mask_675.png,square
33,282,401,3419,104,150456,../images_assorted/image_676.png,../masks_assorted/mask_676.png,circle
91,101,353,4140,311,753571,../images_assorted/image_677.png,../masks_assorted/mask_677.png,triange
108,209,268,11664,432,1259712,../images_assorted/image_678.png,../masks_assorted/mask_678.png,square
68,388,443,4624,272,314432,../images_assorted/image_679.png,../masks_assorted/mask_679.png,square
75,136,287,5625,300,421875,../images_assorted/image_680.png,../masks_assorted/mask_680.png,square
107,230,75,35950,336,5128847,../images_assorted/image_681.png,../masks_assorted/mask_681.png,circle
102,320,352,10404,408,1061208,../images_assorted/image_682.png,../masks_assorted/mask_682.png,square
30,361,271,2826,94,113040,../images_assorted/image_683.png,../masks_assorted/mask_683.png,circle
75,398,423,5625,300,421875,../images_assorted/image_684.png,../masks_assorted/mask_684.png,square
60,160,144,11304,188,904320,../images_assorted/image_685.png,../masks_assorted/mask_685.png,circle
22,213,187,1520,69,44580,../images_assorted/image_686.png,../masks_assorted/mask_686.png,circle
60,78,262,11304,188,904320,../images_assorted/image_687.png,../masks_assorted/mask_687.png,circle
83,311,222,3444,283,571787,../images_assorted/image_688.png,../masks_assorted/mask_688.png,triange
99,187,363,4900,338,970299,../images_assorted/image_689.png,../masks_assorted/mask_689.png,triange
76,278,146,5776,304,438976,../images_assorted/image_690.png,../masks_assorted/mask_690.png,square
58,265,442,10563,182,816869,../images_assorted/image_691.png,../masks_assorted/mask_691.png,circle
105,418,196,5512,358,1157625,../images_assorted/image_692.png,../masks_assorted/mask_692.png,triange
76,94,261,2888,259,438976,../images_assorted/image_693.png,../masks_assorted/mask_693.png,triange
116,330,164,6728,396,1560896,../images_assorted/image_694.png,../masks_assorted/mask_694.png,triange
92,267,107,26577,289,3260107,../images_assorted/image_695.png,../masks_assorted/mask_695.png,circle
46,203,218,1058,157,97336,../images_assorted/image_696.png,../masks_assorted/mask_696.png,triange
34,266,156,1156,136,39304,../images_assorted/image_697.png,../masks_assorted/mask_697.png,square
77,94,97,2964,263,456533,../images_assorted/image_698.png,../masks_assorted/mask_698.png,triange
59,378,279,10930,185,859853,../images_assorted/image_699.png,../masks_assorted/mask_699.png,circle
97,367,335,29544,305,3821058,../images_assorted/image_700.png,../masks_assorted/mask_700.png,circle
45,200,195,1012,154,91125,../images_assorted/image_701.png,../masks_assorted/mask_701.png,triange
104,271,196,10816,416,1124864,../images_assorted/image_702.png,../masks_assorted/mask_702.png,square
57,234,140,10202,179,775341,../images_assorted/image_703.png,../masks_assorted/mask_703.png,circle
25,373,311,1962,78,65417,../images_assorted/image_704.png,../masks_assorted/mask_704.png,circle
109,154,248,5940,372,1295029,../images_assorted/image_705.png,../masks_assorted/mask_705.png,triange
65,98,209,4225,260,274625,../images_assorted/image_706.png,../masks_assorted/mask_706.png,square
29,357,333,2641,91,102109,../images_assorted/image_707.png,../masks_assorted/mask_707.png,circle
48,67,88,7235,151,463012,../images_assorted/image_708.png,../masks_assorted/mask_708.png,circle
94,326,110,8836,376,830584,../images_assorted/image_709.png,../masks_assorted/mask_709.png,square
107,350,185,35950,336,5128847,../images_assorted/image_710.png,../masks_assorted/mask_710.png,circle
83,380,244,21631,261,2393882,../images_assorted/image_711.png,../masks_assorted/mask_711.png,circle
33,108,297,3419,104,150456,../images_assorted/image_712.png,../masks_assorted/mask_712.png,circle
16,160,441,256,64,4096,../images_assorted/image_713.png,../masks_assorted/mask_713.png,square
30,148,433,2826,94,113040,../images_assorted/image_714.png,../masks_assorted/mask_714.png,circle
16,183,204,256,64,4096,../images_assorted/image_715.png,../masks_assorted/mask_715.png,square
23,366,339,529,92,12167,../images_assorted/image_716.png,../masks_assorted/mask_716.png,square
33,378,433,3419,104,150456,../images_assorted/image_717.png,../masks_assorted/mask_717.png,circle
99,210,327,4900,338,970299,../images_assorted/image_718.png,../masks_assorted/mask_718.png,triange
111,87,408,12321,444,1367631,../images_assorted/image_719.png,../masks_assorted/mask_719.png,square
41,379,405,1681,164,68921,../images_assorted/image_720.png,../masks_assorted/mask_720.png,square
107,192,87,11449,428,1225043,../images_assorted/image_721.png,../masks_assorted/mask_721.png,square
102,118,259,10404,408,1061208,../images_assorted/image_722.png,../masks_assorted/mask_722.png,square
74,167,263,5476,296,405224,../images_assorted/image_723.png,../masks_assorted/mask_723.png,square
83,168,114,3444,283,571787,../images_assorted/image_724.png,../masks_assorted/mask_724.png,triange
107,393,82,11449,428,1225043,../images_assorted/image_725.png,../masks_assorted/mask_725.png,square
18,160,347,162,61,5832,../images_assorted/image_726.png,../masks_assorted/mask_726.png,triange
55,361,301,9499,173,696557,../images_assorted/image_727.png,../masks_assorted/mask_727.png,circle
111,165,276,6160,379,1367631,../images_assorted/image_728.png,../masks_assorted/mask_728.png,triange
115,403,378,41526,361,6367397,../images_assorted/image_729.png,../masks_assorted/mask_729.png,circle
95,361,344,4512,324,857375,../images_assorted/image_730.png,../masks_assorted/mask_730.png,triange
115,195,423,13225,460,1520875,../images_assorted/image_731.png,../masks_assorted/mask_731.png,square
107,310,345,5724,365,1225043,../images_assorted/image_732.png,../masks_assorted/mask_732.png,triange
23,398,364,529,92,12167,../images_assorted/image_733.png,../masks_assorted/mask_733.png,square
91,240,298,8281,364,753571,../images_assorted/image_734.png,../masks_assorted/mask_734.png,square
82,202,316,3362,280,551368,../images_assorted/image_735.png,../masks_assorted/mask_735.png,triange
37,227,116,684,126,50653,../images_assorted/image_736.png,../masks_assorted/mask_736.png,triange
17,283,363,907,53,20569,../images_assorted/image_737.png,../masks_assorted/mask_737.png,circle
84,167,107,3528,287,592704,../images_assorted/image_738.png,../masks_assorted/mask_738.png,triange
112,168,191,6272,382,1404928,../images_assorted/image_739.png,../masks_assorted/mask_739.png,triange
116,437,378,13456,464,1560896,../images_assorted/image_740.png,../masks_assorted/mask_740.png,square
56,74,342,3136,224,175616,../images_assorted/image_741.png,../masks_assorted/mask_741.png,square
32,406,395,1024,128,32768,../images_assorted/image_742.png,../masks_assorted/mask_742.png,square
17,162,153,289,68,4913,../images_assorted/image_743.png,../masks_assorted/mask_743.png,square
103,405,187,5304,352,1092727,../images_assorted/image_744.png,../masks_assorted/mask_744.png,triange
96,249,419,4608,328,884736,../images_assorted/image_745.png,../masks_assorted/mask_745.png,triange
46,150,85,6644,144,407513,../images_assorted/image_746.png,../masks_assorted/mask_746.png,circle
34,386,98,578,116,39304,../images_assorted/image_747.png,../masks_assorted/mask_747.png,triange
73,389,314,5329,292,389017,../images_assorted/image_748.png,../masks_assorted/mask_748.png,square
113,432,335,40095,355,6040929,../images_assorted/image_749.png,../masks_assorted/mask_749.png,circle
37,236,195,4299,116,212067,../images_assorted/image_750.png,../masks_assorted/mask_750.png,circle
46,369,85,6644,144,407513,../images_assorted/image_751.png,../masks_assorted/mask_751.png,circle
96,374,382,4608,328,884736,../images_assorted/image_752.png,../masks_assorted/mask_752.png,triange
117,361,193,42983,367,6705420,../images_assorted/image_753.png,../masks_assorted/mask_753.png,circle
103,126,112,10609,412,1092727,../images_assorted/image_754.png,../masks_assorted/mask_754.png,square
97,436,353,29544,305,3821058,../images_assorted/image_755.png,../masks_assorted/mask_755.png,circle
43,156,322,924,147,79507,../images_assorted/image_756.png,../masks_assorted/mask_756.png,triange
76,217,208,5776,304,438976,../images_assorted/image_757.png,../masks_assorted/mask_757.png,square
91,391,239,4140,311,753571,../images_assorted/image_758.png,../masks_assorted/mask_758.png,triange
32,144,70,1024,128,32768,../images_assorted/image_759.png,../masks_assorted/mask_759.png,square
18,288,136,162,61,5832,../images_assorted/image_760.png,../masks_assorted/mask_760.png,triange
61,219,371,3721,244,226981,../images_assorted/image_761.png,../masks_assorted/mask_761.png,square
49,245,409,7539,154,492557,../images_assorted/image_762.png,../masks_assorted/mask_762.png,circle
28,126,92,2462,88,91906,../images_assorted/image_763.png,../masks_assorted/mask_763.png,circle
88,234,368,24316,276,2853096,../images_assorted/image_764.png,../masks_assorted/mask_764.png,circle
67,77,267,2244,229,300763,../images_assorted/image_765.png,../masks_assorted/mask_765.png,triange
54,147,268,1458,184,157464,../images_assorted/image_766.png,../masks_assorted/mask_766.png,triange
70,70,311,2450,239,343000,../images_assorted/image_767.png,../masks_assorted/mask_767.png,triange
32,70,181,1024,128,32768,../images_assorted/image_768.png,../masks_assorted/mask_768.png,square
60,293,186,11304,188,904320,../images_assorted/image_769.png,../masks_assorted/mask_769.png,circle
72,224,441,2592,246,373248,../images_assorted/image_770.png,../masks_assorted/mask_770.png,triange
48,119,342,7235,151,463012,../images_assorted/image_771.png,../masks_assorted/mask_771.png,circle
96,154,403,9216,384,884736,../images_assorted/image_772.png,../masks_assorted/mask_772.png,square
51,363,401,1300,174,132651,../images_assorted/image_773.png,../masks_assorted/mask_773.png,triange
21,71,122,1385,66,38773,../images_assorted/image_774.png,../masks_assorted/mask_774.png,circle
67,426,275,4489,268,300763,../images_assorted/image_775.png,../masks_assorted/mask_775.png,square
115,207,97,41526,361,6367397,../images_assorted/image_776.png,../masks_assorted/mask_776.png,circle
41,223,250,840,140,68921,../images_assorted/image_777.png,../masks_assorted/mask_777.png,triange
109,292,193,11881,436,1295029,../images_assorted/image_778.png,../masks_assorted/mask_778.png,square
110,333,287,6050,376,1331000,../images_assorted/image_779.png,../masks_assorted/mask_779.png,triange
114,68,311,12996,456,1481544,../images_assorted/image_780.png,../masks_assorted/mask_780.png,square
113,296,216,6384,386,1442897,../images_assorted/image_781.png,../masks_assorted/mask_781.png,triange
49,124,214,2401,196,117649,../images_assorted/image_782.png,../masks_assorted/mask_782.png,square
54,420,260,2916,216,157464,../images_assorted/image_783.png,../masks_assorted/mask_783.png,square
31,414,413,480,106,29791,../images_assorted/image_784.png,../masks_assorted/mask_784.png,triange
64,82,280,12861,201,1097510,../images_assorted/image_785.png,../masks_assorted/mask_785.png,circle
89,346,285,7921,356,704969,../images_assorted/image_786.png,../masks_assorted/mask_786.png,square
105,127,191,5512,358,1157625,../images_assorted/image_787.png,../masks_assorted/mask_787.png,triange
102,161,376,5202,348,1061208,../images_assorted/image_788.png,../masks_assorted/mask_788.png,triange
86,66,87,7396,344,636056,../images_assorted/image_789.png,../masks_assorted/mask_789.png,square
40,286,233,5024,126,267947,../images_assorted/image_790.png,../masks_assorted/mask_790.png,circle
45,370,377,6359,141,381510,../images_assorted/image_791.png,../masks_assorted/mask_791.png,circle
36,69,271,1296,144,46656,../images_assorted/image_792.png,../masks_assorted/mask_792.png,square
111,387,229,12321,444,1367631,../images_assorted/image_793.png,../masks_assorted/mask_793.png,square
28,188,83,392,96,21952,../images_assorted/image_794.png,../masks_assorted/mask_794.png,triange
64,114,189,12861,201,1097510,../images_assorted/image_795.png,../masks_assorted/mask_795.png,circle
29,95,162,420,99,24389,../images_assorted/image_796.png,../masks_assorted/mask_796.png,triange
95,303,191,4512,324,857375,../images_assorted/image_797.png,../masks_assorted/mask_797.png,triange
16,246,131,804,50,17149,../images_assorted/image_798.png,../masks_assorted/mask_798.png,circle
88,218,106,7744,352,681472,../images_assorted/image_799.png,../masks_assorted/mask_799.png,square
114,319,84,6498,389,1481544,../images_assorted/image_800.png,../masks_assorted/mask_800.png,triange
34,158,373,3630,107,164553,../images_assorted/image_801.png,../masks_assorted/mask_801.png,circle
88,421,227,3872,300,681472,../images_assorted/image_802.png,../masks_assorted/mask_802.png,triange
82,100,404,3362,280,551368,../images_assorted/image_803.png,../masks_assorted/mask_803.png,triange
87,298,222,3784,297,658503,../images_assorted/image_804.png,../masks_assorted/mask_804.png,triange
76,136,93,5776,304,438976,../images_assorted/image_805.png,../masks_assorted/mask_805.png,square
80,440,302,6400,320,512000,../images_assorted/image_806.png,../masks_assorted/mask_806.png,square
33,135,116,1089,132,35937,../images_assorted/image_807.png,../masks_assorted/mask_807.png,square
22,248,157,484,88,10648,../images_assorted/image_808.png,../masks_assorted/mask_808.png,square
44,270,442,1936,176,85184,../images_assorted/image_809.png,../masks_assorted/mask_809.png,square
33,309,358,3419,104,150456,../images_assorted/image_810.png,../masks_assorted/mask_810.png,circle
35,211,409,3846,110,179503,../images_assorted/image_811.png,../masks_assorted/mask_811.png,circle
113,188,193,40095,355,6040929,../images_assorted/image_812.png,../masks_assorted/mask_812.png,circle
78,70,280,3042,266,474552,../images_assorted/image_813.png,../masks_assorted/mask_813.png,triange
113,427,148,12769,452,1442897,../images_assorted/image_814.png,../masks_assorted/mask_814.png,square
117,67,299,42983,367,6705420,../images_assorted/image_815.png,../masks_assorted/mask_815.png,circle
117,221,272,13689,468,1601613,../images_assorted/image_816.png,../masks_assorted/mask_816.png,square
44,348,250,6079,138,356637,../images_assorted/image_817.png,../masks_assorted/mask_817.png,circle
108,265,142,5832,369,1259712,../images_assorted/image_818.png,../masks_assorted/mask_818.png,triange
25,374,442,1962,78,65417,../images_assorted/image_819.png,../masks_assorted/mask_819.png,circle
75,98,213,5625,300,421875,../images_assorted/image_820.png,../masks_assorted/mask_820.png,square
93,442,96,8649,372,804357,../images_assorted/image_821.png,../masks_assorted/mask_821.png,square
32,139,350,1024,128,32768,../images_assorted/image_822.png,../masks_assorted/mask_822.png,square
77,399,438,18617,242,1911351,../images_assorted/image_823.png,../masks_assorted/mask_823.png,circle
43,313,264,924,147,79507,../images_assorted/image_824.png,../masks_assorted/mask_824.png,triange
60,376,245,3600,240,216000,../images_assorted/image_825.png,../masks_assorted/mask_825.png,square
36,354,421,648,123,46656,../images_assorted/image_826.png,../masks_assorted/mask_826.png,triange
52,210,385,2704,208,140608,../images_assorted/image_827.png,../masks_assorted/mask_827.png,square
58,272,112,10563,182,816869,../images_assorted/image_828.png,../masks_assorted/mask_828.png,circle
16,261,167,256,64,4096,../images_assorted/image_829.png,../masks_assorted/mask_829.png,square
32,379,146,1024,128,32768,../images_assorted/image_830.png,../masks_assorted/mask_830.png,square
87,214,141,7569,348,658503,../images_assorted/image_831.png,../masks_assorted/mask_831.png,square
16,187,182,256,64,4096,../images_assorted/image_832.png,../masks_assorted/mask_832.png,square
34,105,385,1156,136,39304,../images_assorted/image_833.png,../masks_assorted/mask_833.png,square
83,362,447,6889,332,571787,../images_assorted/image_834.png,../masks_assorted/mask_834.png,square
84,225,350,3528,287,592704,../images_assorted/image_835.png,../masks_assorted/mask_835.png,triange
18,110,264,324,72,5832,../images_assorted/image_836.png,../masks_assorted/mask_836.png,square
80,142,202,6400,320,512000,../images_assorted/image_837.png,../masks_assorted/mask_837.png,square
36,253,95,648,123,46656,../images_assorted/image_838.png,../masks_assorted/mask_838.png,triange
94,234,274,4418,321,830584,../images_assorted/image_839.png,../masks_assorted/mask_839.png,triange
46,323,316,1058,157,97336,../images_assorted/image_840.png,../masks_assorted/mask_840.png,triange
78,337,141,3042,266,474552,../images_assorted/image_841.png,../masks_assorted/mask_841.png,triange
82,278,160,3362,280,551368,../images_assorted/image_842.png,../masks_assorted/mask_842.png,triange
69,126,401,2380,236,328509,../images_assorted/image_843.png,../masks_assorted/mask_843.png,triange
52,281,239,8491,163,588679,../images_assorted/image_844.png,../masks_assorted/mask_844.png,circle
71,178,443,2520,242,357911,../images_assorted/image_845.png,../masks_assorted/mask_845.png,triange
64,385,346,4096,256,262144,../images_assorted/image_846.png,../masks_assorted/mask_846.png,square
51,381,274,2601,204,132651,../images_assorted/image_847.png,../masks_assorted/mask_847.png,square
88,118,209,7744,352,681472,../images_assorted/image_848.png,../masks_assorted/mask_848.png,square
68,435,115,2312,232,314432,../images_assorted/image_849.png,../masks_assorted/mask_849.png,triange
21,434,296,441,84,9261,../images_assorted/image_850.png,../masks_assorted/mask_850.png,square
70,130,147,4900,280,343000,../images_assorted/image_851.png,../masks_assorted/mask_851.png,square
69,143,303,4761,276,328509,../images_assorted/image_852.png,../masks_assorted/mask_852.png,square
38,91,425,1444,152,54872,../images_assorted/image_853.png,../masks_assorted/mask_853.png,square
77,404,124,18617,242,1911351,../images_assorted/image_854.png,../masks_assorted/mask_854.png,circle
85,259,169,22687,267,2571137,../images_assorted/image_855.png,../masks_assorted/mask_855.png,circle
76,127,379,18137,239,1837846,../images_assorted/image_856.png,../masks_assorted/mask_856.png,circle
41,122,187,5278,129,288549,../images_assorted/image_857.png,../masks_assorted/mask_857.png,circle
34,240,193,1156,136,39304,../images_assorted/image_858.png,../masks_assorted/mask_858.png,square
25,373,261,1962,78,65417,../images_assorted/image_859.png,../masks_assorted/mask_859.png,circle
103,317,118,10609,412,1092727,../images_assorted/image_860.png,../masks_assorted/mask_860.png,square
49,418,92,7539,154,492557,../images_assorted/image_861.png,../masks_assorted/mask_861.png,circle
31,146,235,961,124,29791,../images_assorted/image_862.png,../masks_assorted/mask_862.png,square
99,366,285,4900,338,970299,../images_assorted/image_863.png,../masks_assorted/mask_863.png,triange
77,219,321,18617,242,1911351,../images_assorted/image_864.png,../masks_assorted/mask_864.png,circle
69,74,115,4761,276,328509,../images_assorted/image_865.png,../masks_assorted/mask_865.png,square
35,225,185,3846,110,179503,../images_assorted/image_866.png,../masks_assorted/mask_866.png,circle
101,184,339,10201,404,1030301,../images_assorted/image_867.png,../masks_assorted/mask_867.png,square
105,225,283,11025,420,1157625,../images_assorted/image_868.png,../masks_assorted/mask_868.png,square
65,375,104,4225,260,274625,../images_assorted/image_869.png,../masks_assorted/mask_869.png,square
102,358,379,10404,408,1061208,../images_assorted/image_870.png,../masks_assorted/mask_870.png,square
79,230,409,6241,316,493039,../images_assorted/image_871.png,../masks_assorted/mask_871.png,square
92,355,398,4232,314,778688,../images_assorted/image_872.png,../masks_assorted/mask_872.png,triange
116,228,441,42252,364,6534951,../images_assorted/image_873.png,../masks_assorted/mask_873.png,circle
42,193,287,882,143,74088,../images_assorted/image_874.png,../masks_assorted/mask_874.png,triange
90,171,237,4050,307,729000,../images_assorted/image_875.png,../masks_assorted/mask_875.png,triange
48,285,166,1152,164,110592,../images_assorted/image_876.png,../masks_assorted/mask_876.png,triange
108,74,131,11664,432,1259712,../images_assorted/image_877.png,../masks_assorted/mask_877.png,square
74,89,199,2738,253,405224,../images_assorted/image_878.png,../masks_assorted/mask_878.png,triange
42,173,216,5539,132,310182,../images_assorted/image_879.png,../masks_assorted/mask_879.png,circle
95,107,99,28338,298,3589543,../images_assorted/image_880.png,../masks_assorted/mask_880.png,circle
89,163,79,3960,304,704969,../images_assorted/image_881.png,../masks_assorted/mask_881.png,triange
64,232,99,2048,219,262144,../images_assorted/image_882.png,../masks_assorted/mask_882.png,triange
85,146,226,7225,340,614125,../images_assorted/image_883.png,../masks_assorted/mask_883.png,square
97,265,299,9409,388,912673,../images_assorted/image_884.png,../masks_assorted/mask_884.png,square
47,281,228,1104,160,103823,../images_assorted/image_885.png,../masks_assorted/mask_885.png,triange
55,281,211,3025,220,166375,../images_assorted/image_886.png,../masks_assorted/mask_886.png,square
116,182,329,42252,364,6534951,../images_assorted/image_887.png,../masks_assorted/mask_887.png,circle
65,155,280,13266,204,1149763,../images_assorted/image_888.png,../masks_assorted/mask_888.png,circle
82,428,214,3362,280,551368,../images_assorted/image_889.png,../masks_assorted/mask_889.png,triange
47,188,169,6936,148,434672,../images_assorted/image_890.png,../masks_assorted/mask_890.png,circle
46,365,431,1058,157,97336,../images_assorted/image_891.png,../masks_assorted/mask_891.png,triange
54,332,256,1458,184,157464,../images_assorted/image_892.png,../masks_assorted/mask_892.png,triange
108,194,114,11664,432,1259712,../images_assorted/image_893.png,../masks_assorted/mask_893.png,square
71,433,359,15829,223,1498454,../images_assorted/image_894.png,../masks_assorted/mask_894.png,circle
56,94,370,9847,176,735246,../images_assorted/image_895.png,../masks_assorted/mask_895.png,circle
24,200,101,576,96,13824,../images_assorted/image_896.png,../masks_assorted/mask_896.png,square
44,396,416,968,150,85184,../images_assorted/image_897.png,../masks_assorted/mask_897.png,triange
55,160,446,3025,220,166375,../images_assorted/image_898.png,../masks_assorted/mask_898.png,square
104,271,334,10816,416,1124864,../images_assorted/image_899.png,../masks_assorted/mask_899.png,square
31,347,324,3018,97,124725,../images_assorted/image_900.png,../masks_assorted/mask_900.png,circle
70,318,273,2450,239,343000,../images_assorted/image_901.png,../masks_assorted/mask_901.png,triange
34,377,119,3630,107,164553,../images_assorted/image_902.png,../masks_assorted/mask_902.png,circle
42,248,73,882,143,74088,../images_assorted/image_903.png,../masks_assorted/mask_903.png,triange
63,300,186,12463,198,1046863,../images_assorted/image_904.png,../masks_assorted/mask_904.png,circle
33,246,289,3419,104,150456,../images_assorted/image_905.png,../masks_assorted/mask_905.png,circle
101,415,430,32031,317,4313527,../images_assorted/image_906.png,../masks_assorted/mask_906.png,circle
23,305,439,264,79,12167,../images_assorted/image_907.png,../masks_assorted/mask_907.png,triange
75,223,426,2812,256,421875,../images_assorted/image_908.png,../masks_assorted/mask_908.png,triange
89,436,107,3960,304,704969,../images_assorted/image_909.png,../masks_assorted/mask_909.png,triange
110,258,153,12100,440,1331000,../images_assorted/image_910.png,../masks_assorted/mask_910.png,square
58,400,137,3364,232,195112,../images_assorted/image_911.png,../masks_assorted/mask_911.png,square
20,389,257,1256,63,33493,../images_assorted/image_912.png,../masks_assorted/mask_912.png,circle
43,269,111,5806,135,332869,../images_assorted/image_913.png,../masks_assorted/mask_913.png,circle
49,265,276,2401,196,117649,../images_assorted/image_914.png,../masks_assorted/mask_914.png,square
86,102,385,7396,344,636056,../images_assorted/image_915.png,../masks_assorted/mask_915.png,square
95,141,206,9025,380,857375,../images_assorted/image_916.png,../masks_assorted/mask_916.png,square
19,142,149,361,76,6859,../images_assorted/image_917.png,../masks_assorted/mask_917.png,square
114,112,377,6498,389,1481544,../images_assorted/image_918.png,../masks_assorted/mask_918.png,triange
95,285,216,28338,298,3589543,../images_assorted/image_919.png,../masks_assorted/mask_919.png,circle
28,123,126,392,96,21952,../images_assorted/image_920.png,../masks_assorted/mask_920.png,triange
17,336,278,289,68,4913,../images_assorted/image_921.png,../masks_assorted/mask_921.png,square
54,377,345,9156,170,659249,../images_assorted/image_922.png,../masks_assorted/mask_922.png,circle
75,428,206,17662,236,1766250,../images_assorted/image_923.png,../masks_assorted/mask_923.png,circle
74,429,374,2738,253,405224,../images_assorted/image_924.png,../masks_assorted/mask_924.png,triange
34,236,288,578,116,39304,../images_assorted/image_925.png,../masks_assorted/mask_925.png,triange
28,332,380,2462,88,91906,../images_assorted/image_926.png,../masks_assorted/mask_926.png,circle
105,88,217,11025,420,1157625,../images_assorted/image_927.png,../masks_assorted/mask_927.png,square
47,125,178,6936,148,434672,../images_assorted/image_928.png,../masks_assorted/mask_928.png,circle
22,388,151,242,75,10648,../images_assorted/image_929.png,../masks_assorted/mask_929.png,triange
64,175,425,2048,219,262144,../images_assorted/image_930.png,../masks_assorted/mask_930.png,triange
103,269,271,10609,412,1092727,../images_assorted/image_931.png,../masks_assorted/mask_931.png,square
67,93,182,14095,210,1259194,../images_assorted/image_932.png,../masks_assorted/mask_932.png,circle
